busstop_name,하차총승객수,gu_name,dong_name,full_name
종로2가사거리,11676.354838709678,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로2가사거리,12566.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
창경궁.서울대학교병원,54470.58064516129,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
창경궁.서울대학교병원,48688.666666666664,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
명륜3가.성대입구,69041.29032258065,종로구,혜화동,서울특별시 종로구 혜화동
명륜3가.성대입구,63603.333333333336,종로구,혜화동,서울특별시 종로구 혜화동
종로2가.삼일교,18642.74193548387,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로2가.삼일교,17912.666666666668,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
혜화동로터리.여운형활동터,63467.58064516129,종로구,혜화동,서울특별시 종로구 혜화동
혜화동로터리.여운형활동터,60707.0,종로구,혜화동,서울특별시 종로구 혜화동
서대문역사거리,26262.90322580645,종로구,교남동,서울특별시 종로구 교남동
서대문역사거리,24611.666666666668,종로구,교남동,서울특별시 종로구 교남동
서울역사박물관.경희궁앞,80974.48387096774,종로구,사직동,서울특별시 종로구 사직동
서울역사박물관.경희궁앞,75503.0,종로구,사직동,서울특별시 종로구 사직동
서울역사박물관.경희궁앞,37957.8064516129,종로구,사직동,서울특별시 종로구 사직동
서울역사박물관.경희궁앞,32576.0,종로구,사직동,서울특별시 종로구 사직동
광화문,84248.41935483871,종로구,사직동,서울특별시 종로구 사직동
광화문,83137.0,종로구,사직동,서울특별시 종로구 사직동
광화문,71162.74193548386,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
광화문,64004.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로1가,87067.45161290323,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로1가,88814.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로1가,90241.2258064516,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로1가,91142.33333333333,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로2가,85089.74193548386,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로2가,89601.33333333333,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로2가,97208.90322580645,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로2가,100359.33333333333,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로3가.탑골공원,75139.51612903226,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로3가.탑골공원,75908.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로3가.탑골공원,106687.45161290323,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로3가.탑골공원,113034.33333333333,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로4가.종묘,45846.77419354839,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로4가.종묘,45518.333333333336,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로4가.종묘,64029.06451612903,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로4가.종묘,62119.666666666664,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로5가.광장시장,97249.90322580645,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로5가.광장시장,97923.66666666667,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로5가.광장시장,60768.58064516129,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로5가.광장시장,57693.666666666664,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로6가.동대문종합시장,46454.3870967742,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
종로6가.동대문종합시장,46521.0,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
종로6가.동대문종합시장,86903.12903225806,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
종로6가.동대문종합시장,85469.66666666667,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
동대문역.흥인지문,116595.19354838709,종로구,창신1동,서울특별시 종로구 창신1동
동대문역.흥인지문,112242.66666666667,종로구,창신1동,서울특별시 종로구 창신1동
동대문(흥인지문),120285.58064516129,종로구,창신2동,서울특별시 종로구 창신2동
동대문(흥인지문),119620.66666666667,종로구,창신2동,서울특별시 종로구 창신2동
동묘앞,39530.25806451613,종로구,숭인2동,서울특별시 종로구 숭인2동
동묘앞,37697.333333333336,종로구,숭인2동,서울특별시 종로구 숭인2동
동묘앞,94544.64516129032,종로구,숭인2동,서울특별시 종로구 숭인2동
동묘앞,90831.0,종로구,숭인2동,서울특별시 종로구 숭인2동
경기상고,4643.677419354839,종로구,청운효자동,서울특별시 종로구 청운효자동
경기상고,3964.3333333333335,종로구,청운효자동,서울특별시 종로구 청운효자동
신교동,12982.09677419355,종로구,청운효자동,서울특별시 종로구 청운효자동
신교동,11979.333333333334,종로구,청운효자동,서울특별시 종로구 청운효자동
경기상고,10877.09677419355,종로구,청운효자동,서울특별시 종로구 청운효자동
경기상고,9111.333333333334,종로구,청운효자동,서울특별시 종로구 청운효자동
경복고교,7325.451612903225,종로구,청운효자동,서울특별시 종로구 청운효자동
경복고교,6594.333333333333,종로구,청운효자동,서울특별시 종로구 청운효자동
청운중학교,2941.0,종로구,청운효자동,서울특별시 종로구 청운효자동
청운중학교,2082.0,종로구,청운효자동,서울특별시 종로구 청운효자동
자하문고개.윤동주문학관,2523.1290322580644,종로구,청운효자동,서울특별시 종로구 청운효자동
자하문고개.윤동주문학관,1724.6666666666667,종로구,청운효자동,서울특별시 종로구 청운효자동
자하문고개.윤동주문학관,14497.387096774193,종로구,청운효자동,서울특별시 종로구 청운효자동
자하문고개.윤동주문학관,11602.666666666666,종로구,청운효자동,서울특별시 종로구 청운효자동
청운중학교,4680.451612903225,종로구,청운효자동,서울특별시 종로구 청운효자동
청운중학교,3314.6666666666665,종로구,청운효자동,서울특별시 종로구 청운효자동
경복고교,10386.032258064517,종로구,청운효자동,서울특별시 종로구 청운효자동
경복고교,7883.333333333333,종로구,청운효자동,서울특별시 종로구 청운효자동
통인시장종로구보건소,31794.483870967742,종로구,청운효자동,서울특별시 종로구 청운효자동
통인시장종로구보건소,28767.0,종로구,청운효자동,서울특별시 종로구 청운효자동
통인시장종로구보건소,28094.935483870966,종로구,청운효자동,서울특별시 종로구 청운효자동
통인시장종로구보건소,24027.333333333332,종로구,청운효자동,서울특별시 종로구 청운효자동
효자동,26401.709677419356,종로구,청운효자동,서울특별시 종로구 청운효자동
효자동,20764.333333333332,종로구,청운효자동,서울특별시 종로구 청운효자동
사직단.어린이도서관,12368.967741935483,종로구,사직동,서울특별시 종로구 사직동
사직단.어린이도서관,9659.0,종로구,사직동,서울특별시 종로구 사직동
사직동주민센터,40007.22580645161,종로구,사직동,서울특별시 종로구 사직동
사직동주민센터,34924.333333333336,종로구,사직동,서울특별시 종로구 사직동
경복궁역,93051.06451612903,종로구,사직동,서울특별시 종로구 사직동
경복궁역,77122.66666666667,종로구,사직동,서울특별시 종로구 사직동
경복궁역,37225.77419354839,종로구,사직동,서울특별시 종로구 사직동
경복궁역,32651.333333333332,종로구,사직동,서울특별시 종로구 사직동
경복궁,40933.22580645161,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
경복궁,37002.333333333336,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
KT광화문지사,27029.935483870966,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
KT광화문지사,24575.333333333332,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
국립고궁박물관,4500.666666666667,종로구,청운효자동,서울특별시 종로구 청운효자동
광화문,19067.25806451613,종로구,사직동,서울특별시 종로구 사직동
광화문,19206.666666666668,종로구,사직동,서울특별시 종로구 사직동
서울역사박물관.경교장.강북삼성병원,23032.709677419356,종로구,사직동,서울특별시 종로구 사직동
서울역사박물관.경교장.강북삼성병원,22263.333333333332,종로구,사직동,서울특별시 종로구 사직동
광화문.금호아시아나본관앞,8110.193548387097,종로구,사직동,서울특별시 종로구 사직동
광화문.금호아시아나본관앞,7468.333333333333,종로구,사직동,서울특별시 종로구 사직동
광화문,1056.5483870967741,종로구,사직동,서울특별시 종로구 사직동
광화문,723.0,종로구,사직동,서울특별시 종로구 사직동
세종문화회관,89021.48387096774,종로구,사직동,서울특별시 종로구 사직동
세종문화회관,98151.66666666667,종로구,사직동,서울특별시 종로구 사직동
서울경찰청.경복궁역,65738.16129032258,종로구,사직동,서울특별시 종로구 사직동
서울경찰청.경복궁역,58204.666666666664,종로구,사직동,서울특별시 종로구 사직동
사직단,46912.354838709674,종로구,사직동,서울특별시 종로구 사직동
사직단,41022.333333333336,종로구,사직동,서울특별시 종로구 사직동
광화문.광화문빌딩,12869.290322580646,종로구,사직동,서울특별시 종로구 사직동
광화문.광화문빌딩,13546.666666666666,종로구,사직동,서울특별시 종로구 사직동
덕성여중고,23581.290322580644,종로구,삼청동,서울특별시 종로구 삼청동
덕성여중고,18350.333333333332,종로구,삼청동,서울특별시 종로구 삼청동
안국역.서울공예박물관,24004.225806451614,종로구,삼청동,서울특별시 종로구 삼청동
안국역.서울공예박물관,21886.666666666668,종로구,삼청동,서울특별시 종로구 삼청동
국민은행세검정지점,7298.4838709677415,종로구,부암동,서울특별시 종로구 부암동
국민은행세검정지점,6807.0,종로구,부암동,서울특별시 종로구 부암동
세검정초등학교,15734.09677419355,종로구,부암동,서울특별시 종로구 부암동
세검정초등학교,14283.0,종로구,부암동,서울특별시 종로구 부암동
세검정.상명대,5233.451612903225,종로구,부암동,서울특별시 종로구 부암동
세검정.상명대,3829.0,종로구,부암동,서울특별시 종로구 부암동
상명대입구.석파랑,2773.1935483870966,종로구,부암동,서울특별시 종로구 부암동
상명대입구.석파랑,2381.0,종로구,부암동,서울특별시 종로구 부암동
하림각,7603.935483870968,종로구,부암동,서울특별시 종로구 부암동
하림각,7221.0,종로구,부암동,서울특별시 종로구 부암동
자하문터널입구.석파정,6844.354838709677,종로구,부암동,서울특별시 종로구 부암동
자하문터널입구.석파정,6557.333333333333,종로구,부암동,서울특별시 종로구 부암동
부암동주민센터.무계원,7053.612903225807,종로구,부암동,서울특별시 종로구 부암동
부암동주민센터.무계원,6540.666666666667,종로구,부암동,서울특별시 종로구 부암동
부암동주민센터.무계원,12594.032258064517,종로구,부암동,서울특별시 종로구 부암동
부암동주민센터.무계원,11605.0,종로구,부암동,서울특별시 종로구 부암동
자하문터널입구.석파정,18390.1935483871,종로구,부암동,서울특별시 종로구 부암동
자하문터널입구.석파정,16716.666666666668,종로구,부암동,서울특별시 종로구 부암동
하림각,15668.774193548386,종로구,부암동,서울특별시 종로구 부암동
하림각,14114.666666666666,종로구,부암동,서울특별시 종로구 부암동
상명대입구.세검정교회,10294.58064516129,종로구,부암동,서울특별시 종로구 부암동
상명대입구.세검정교회,8885.333333333334,종로구,부암동,서울특별시 종로구 부암동
세검정.상명대,10366.516129032258,종로구,부암동,서울특별시 종로구 부암동
세검정.상명대,9247.0,종로구,부암동,서울특별시 종로구 부암동
세검정초등학교,31345.032258064515,종로구,부암동,서울특별시 종로구 부암동
세검정초등학교,29204.333333333332,종로구,부암동,서울특별시 종로구 부암동
국민은행세검정지점,14757.483870967742,종로구,부암동,서울특별시 종로구 부암동
국민은행세검정지점,13812.0,종로구,부암동,서울특별시 종로구 부암동
승가사입구,121.80645161290323,종로구,평창동,서울특별시 종로구 평창동
승가사입구,107.0,종로구,평창동,서울특별시 종로구 평창동
구기동현대빌라,518.5806451612904,종로구,평창동,서울특별시 종로구 평창동
구기동현대빌라,471.0,종로구,평창동,서울특별시 종로구 평창동
구기터널.삼성출판박물관,4791.354838709677,종로구,평창동,서울특별시 종로구 평창동
구기터널.삼성출판박물관,4360.333333333333,종로구,평창동,서울특별시 종로구 평창동
구기터널.삼성출판박물관,8782.967741935483,종로구,평창동,서울특별시 종로구 평창동
구기터널.삼성출판박물관,8502.333333333334,종로구,평창동,서울특별시 종로구 평창동
구기동,10580.870967741936,종로구,평창동,서울특별시 종로구 평창동
구기동,9936.0,종로구,평창동,서울특별시 종로구 평창동
구기동,17005.774193548386,종로구,평창동,서울특별시 종로구 평창동
구기동,16284.666666666666,종로구,평창동,서울특별시 종로구 평창동
승가사입구,3107.0967741935483,종로구,평창동,서울특별시 종로구 평창동
승가사입구,2647.3333333333335,종로구,평창동,서울특별시 종로구 평창동
갑을씨티텔앞,5657.4838709677415,종로구,평창동,서울특별시 종로구 평창동
갑을씨티텔앞,5436.333333333333,종로구,평창동,서울특별시 종로구 평창동
평창파출소,8709.354838709678,종로구,평창동,서울특별시 종로구 평창동
평창파출소,8127.666666666667,종로구,평창동,서울특별시 종로구 평창동
평창동주민센터,9676.064516129032,종로구,평창동,서울특별시 종로구 평창동
평창동주민센터,9206.666666666666,종로구,평창동,서울특별시 종로구 평창동
일성아파트,5066.774193548387,종로구,평창동,서울특별시 종로구 평창동
일성아파트,4600.0,종로구,평창동,서울특별시 종로구 평창동
롯데아파트,8090.129032258064,종로구,평창동,서울특별시 종로구 평창동
롯데아파트,6965.666666666667,종로구,평창동,서울특별시 종로구 평창동
롯데아파트,14799.41935483871,종로구,평창동,서울특별시 종로구 평창동
롯데아파트,13819.666666666666,종로구,평창동,서울특별시 종로구 평창동
벽산평창힐스아파트,11874.129032258064,종로구,평창동,서울특별시 종로구 평창동
벽산평창힐스아파트,11218.333333333334,종로구,평창동,서울특별시 종로구 평창동
예능교회,12358.0,종로구,평창동,서울특별시 종로구 평창동
예능교회,11883.666666666666,종로구,평창동,서울특별시 종로구 평창동
서울예술고등학교.평창동주민센터,25118.58064516129,종로구,평창동,서울특별시 종로구 평창동
서울예술고등학교.평창동주민센터,23453.333333333332,종로구,평창동,서울특별시 종로구 평창동
화정박물관,23903.322580645163,종로구,평창동,서울특별시 종로구 평창동
화정박물관,21728.333333333332,종로구,평창동,서울특별시 종로구 평창동
강북삼성병원,3250.064516129032,종로구,교남동,서울특별시 종로구 교남동
강북삼성병원,3312.3333333333335,종로구,교남동,서울특별시 종로구 교남동
독립문역.서대문형무소역사관,13687.322580645161,종로구,무악동,서울특별시 종로구 무악동
독립문역.서대문형무소역사관,12018.0,종로구,무악동,서울특별시 종로구 무악동
서대문.서울시교육청,18579.129032258064,종로구,교남동,서울특별시 종로구 교남동
서대문.서울시교육청,17084.0,종로구,교남동,서울특별시 종로구 교남동
서대문역사거리.적십자병원,24897.483870967742,종로구,교남동,서울특별시 종로구 교남동
서대문역사거리.적십자병원,23348.666666666668,종로구,교남동,서울특별시 종로구 교남동
독립문,5075.322580645161,종로구,교남동,서울특별시 종로구 교남동
독립문,4572.0,종로구,교남동,서울특별시 종로구 교남동
창덕궁.서울돈화문국악당,60921.25806451613,종로구,가회동,서울특별시 종로구 가회동
창덕궁.서울돈화문국악당,55258.666666666664,종로구,가회동,서울특별시 종로구 가회동
서린동.SK서린빌딩,5193.935483870968,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
서린동.SK서린빌딩,4942.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계1가.광교,990.1290322580645,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계1가.광교,1069.6666666666667,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계2가.수표교,1183.9354838709678,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계2가.수표교,1114.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계4가.세운교,911.0322580645161,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계4가.세운교,899.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계5가.광장시장,2302.8709677419356,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계5가.광장시장,2199.6666666666665,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
원남동,52840.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
원남동,52187.666666666664,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
창덕궁.우리소리박물관,28086.8064516129,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
창덕궁.우리소리박물관,26627.333333333332,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
안국역.인사동,40506.290322580644,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
안국역.인사동,34134.333333333336,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
조계사.종로경찰서,23312.322580645163,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
조계사.종로경찰서,23209.333333333332,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
조계사.종로경찰서,42849.93548387097,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
조계사.종로경찰서,41013.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
안국동,16541.225806451614,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
안국동,15596.666666666666,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로5가.효제동.김상옥의거터,17940.935483870966,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
종로5가.효제동.김상옥의거터,16892.0,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
종로5가.효제초등학교,23065.612903225807,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
종로5가.효제초등학교,22371.666666666668,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
창덕궁.돈화문국악당,3582.2083333333335,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로5가,12796.451612903225,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
종로5가,12095.0,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
청계6가.동대문시장,1834.0645161290322,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
청계6가.동대문시장,1786.6666666666667,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
동대문,18616.774193548386,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
동대문,20183.0,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
충신동,13718.129032258064,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
충신동,13284.666666666666,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
충신동,9620.258064516129,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
충신동,8507.333333333334,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
현대그룹빌딩,25108.354838709678,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
현대그룹빌딩,24723.333333333332,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
방송통신대.이화장,65761.67741935483,종로구,이화동,서울특별시 종로구 이화동
방송통신대.이화장,61782.0,종로구,이화동,서울특별시 종로구 이화동
혜화역.마로니에공원,88445.12903225806,종로구,이화동,서울특별시 종로구 이화동
혜화역.마로니에공원,84053.33333333333,종로구,이화동,서울특별시 종로구 이화동
혜화역.서울대병원입구,26065.032258064515,종로구,이화동,서울특별시 종로구 이화동
혜화역.서울대병원입구,24642.0,종로구,이화동,서울특별시 종로구 이화동
방송통신대.이화장,9456.870967741936,종로구,이화동,서울특별시 종로구 이화동
방송통신대.이화장,8971.333333333334,종로구,이화동,서울특별시 종로구 이화동
이화동(이화장),10584.838709677419,종로구,이화동,서울특별시 종로구 이화동
이화동(이화장),9606.666666666666,종로구,이화동,서울특별시 종로구 이화동
창경궁.서울대학교병원,35745.1935483871,종로구,이화동,서울특별시 종로구 이화동
창경궁.서울대학교병원,31195.0,종로구,이화동,서울특별시 종로구 이화동
이화동(이화장),9947.967741935483,종로구,이화동,서울특별시 종로구 이화동
이화동(이화장),9178.333333333334,종로구,이화동,서울특별시 종로구 이화동
혜화동로터리,7840.387096774193,종로구,혜화동,서울특별시 종로구 혜화동
혜화동로터리,6824.0,종로구,혜화동,서울특별시 종로구 혜화동
명륜동2가.성균관대입구,39374.16129032258,종로구,혜화동,서울특별시 종로구 혜화동
명륜동2가.성균관대입구,35685.0,종로구,혜화동,서울특별시 종로구 혜화동
혜화역.서울연극센터(장면총리가옥),33632.096774193546,종로구,혜화동,서울특별시 종로구 혜화동
혜화역.서울연극센터(장면총리가옥),33020.333333333336,종로구,혜화동,서울특별시 종로구 혜화동
혜화역.동성중고(장면총리가옥),36733.22580645161,종로구,혜화동,서울특별시 종로구 혜화동
혜화역.동성중고(장면총리가옥),34322.666666666664,종로구,혜화동,서울특별시 종로구 혜화동
종로구민회관.창신동두산아파트,16059.161290322581,종로구,창신1동,서울특별시 종로구 창신1동
종로구민회관.창신동두산아파트,15521.0,종로구,창신1동,서울특별시 종로구 창신1동
동묘역앞,7864.806451612903,종로구,창신1동,서울특별시 종로구 창신1동
동묘역앞,7020.666666666667,종로구,창신1동,서울특별시 종로구 창신1동
동묘역앞,4044.8709677419356,종로구,숭인2동,서울특별시 종로구 숭인2동
동묘역앞,4783.0,종로구,숭인2동,서울특별시 종로구 숭인2동
청계2가교차로,0.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
창신3동주민센터,9659.967741935483,종로구,창신3동,서울특별시 종로구 창신3동
창신3동주민센터,9344.666666666666,종로구,창신3동,서울특별시 종로구 창신3동
숭인1동주민센터.창신역4번출구,11180.870967741936,종로구,창신3동,서울특별시 종로구 창신3동
숭인1동주민센터.창신역4번출구,10623.0,종로구,창신3동,서울특별시 종로구 창신3동
동묘역.롯데캐슬천지인,14018.161290322581,종로구,창신1동,서울특별시 종로구 창신1동
동묘역.롯데캐슬천지인,12198.666666666666,종로구,창신1동,서울특별시 종로구 창신1동
신설동로터리,54072.903225806454,종로구,숭인2동,서울특별시 종로구 숭인2동
신설동로터리,52635.666666666664,종로구,숭인2동,서울특별시 종로구 숭인2동
동묘앞,4230.677419354839,종로구,숭인1동,서울특별시 종로구 숭인1동
동묘앞,3897.0,종로구,숭인1동,서울특별시 종로구 숭인1동
구기동현대빌라,8278.064516129032,종로구,평창동,서울특별시 종로구 평창동
구기동현대빌라,7631.0,종로구,평창동,서울특별시 종로구 평창동
광장시장,22539.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
광장시장,21654.666666666668,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
혜화경찰서,6791.741935483871,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
혜화경찰서,6336.666666666667,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
서울역사박물관.김구집무실(경교장),4950.548387096775,종로구,사직동,서울특별시 종로구 사직동
서울역사박물관.김구집무실(경교장),5312.0,종로구,사직동,서울특별시 종로구 사직동
청계3가.관수교,878.4516129032259,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계3가.관수교,997.3333333333334,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계6가.버들다리,4537.645161290323,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
청계6가.버들다리,4562.666666666667,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
청계7가.맑은내다리,3208.1935483870966,종로구,창신1동,서울특별시 종로구 창신1동
청계7가.맑은내다리,3274.3333333333335,종로구,창신1동,서울특별시 종로구 창신1동
청계8가.영도교,2508.8709677419356,종로구,창신1동,서울특별시 종로구 창신1동
청계8가.영도교,2515.0,종로구,창신1동,서울특별시 종로구 창신1동
원남동사거리,13881.90322580645,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
원남동사거리,12498.666666666666,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
숭인동,12152.258064516129,종로구,숭인2동,서울특별시 종로구 숭인2동
숭인동,11506.333333333334,종로구,숭인2동,서울특별시 종로구 숭인2동
조계사,17316.870967741936,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
조계사,15454.666666666666,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
세종문화회관,11648.806451612903,종로구,사직동,서울특별시 종로구 사직동
세종문화회관,11585.333333333334,종로구,사직동,서울특별시 종로구 사직동
이화동(이화장),11544.935483870968,종로구,이화동,서울특별시 종로구 이화동
이화동(이화장),10573.333333333334,종로구,이화동,서울특별시 종로구 이화동
상명대정문,36007.45161290323,종로구,부암동,서울특별시 종로구 부암동
상명대정문,26286.0,종로구,부암동,서울특별시 종로구 부암동
이북오도청,5073.8387096774195,종로구,평창동,서울특별시 종로구 평창동
이북오도청,4518.0,종로구,평창동,서울특별시 종로구 평창동
상명대입구.세검정교회,4916.612903225807,종로구,부암동,서울특별시 종로구 부암동
상명대입구.세검정교회,3812.3333333333335,종로구,부암동,서울특별시 종로구 부암동
상명대입구.석파랑,6455.580645161291,종로구,부암동,서울특별시 종로구 부암동
상명대입구.석파랑,5259.333333333333,종로구,부암동,서울특별시 종로구 부암동
종로중부새마을금고,16864.516129032258,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
종로중부새마을금고,16600.666666666668,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
신설동로터리.신한은행앞.서울풍물시장,9229.161290322581,종로구,숭인2동,서울특별시 종로구 숭인2동
신설동로터리.신한은행앞.서울풍물시장,8295.333333333334,종로구,숭인2동,서울특별시 종로구 숭인2동
청계2가.삼일교,2568.2258064516127,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계2가.삼일교,2164.3333333333335,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계8가.황학교,3051.4193548387098,종로구,숭인2동,서울특별시 종로구 숭인2동
청계8가.황학교,2791.3333333333335,종로구,숭인2동,서울특별시 종로구 숭인2동
평창동삼성아파트,9861.612903225807,종로구,평창동,서울특별시 종로구 평창동
평창동삼성아파트,9006.0,종로구,평창동,서울특별시 종로구 평창동
안국역.인사동,12385.677419354839,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
안국역.인사동,12024.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
안국역.서울공예박물관,32047.064516129034,종로구,삼청동,서울특별시 종로구 삼청동
안국역.서울공예박물관,30022.333333333332,종로구,삼청동,서울특별시 종로구 삼청동
창덕궁,0.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
남인사마당,840.5483870967741,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
남인사마당,162.0,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
평창파출소,1796.0967741935483,종로구,평창동,서울특별시 종로구 평창동
평창파출소,2494.3333333333335,종로구,평창동,서울특별시 종로구 평창동
삼청공원,3308.1290322580644,종로구,삼청동,서울특별시 종로구 삼청동
삼청공원,2279.3333333333335,종로구,삼청동,서울특별시 종로구 삼청동
수성동계곡,10632.387096774193,종로구,청운효자동,서울특별시 종로구 청운효자동
수성동계곡,10146.666666666666,종로구,청운효자동,서울특별시 종로구 청운효자동
