busstop_name,latitude,longitude,gu_name,dong_name,full_name
종로2가사거리,126.9877861534,37.5697641508,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
창경궁.서울대학교병원,126.9965201597,37.5791788583,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
명륜3가.성대입구,126.9982901625,37.5827088189,종로구,혜화동,서울특별시 종로구 혜화동
종로2가.삼일교,126.9875072018,37.5685822333,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
혜화동로터리.여운형활동터,127.0016943494,37.5862299819,종로구,혜화동,서울특별시 종로구 혜화동
서대문역사거리,126.966960795,37.5662075233,종로구,교남동,서울특별시 종로구 교남동
서울역사박물관.경희궁앞,126.9704199006,37.569098089,종로구,사직동,서울특별시 종로구 사직동
서울역사박물관.경희궁앞,126.970441967,37.5693360157,종로구,사직동,서울특별시 종로구 사직동
광화문,126.9752405641,37.5700507533,종로구,사직동,서울특별시 종로구 사직동
광화문,126.9780908549,37.5702957096,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로1가,126.9810669062,37.5700724512,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로1가,126.9813905902,37.5702666069,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로2가,126.985541114,37.570087252,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로2가,126.9862540445,37.5702679499,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로3가.탑골공원,126.9895689652,37.5701875394,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로3가.탑골공원,126.9899682503,37.5703886931,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로4가.종묘,126.9947286676,37.5704168801,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로4가.종묘,126.9952769536,37.5706002885,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로5가.광장시장,126.9988533013,37.5707157083,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로5가.광장시장,126.9993198827,37.5709076392,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로6가.동대문종합시장,127.0034688409,37.5709177804,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
종로6가.동대문종합시장,127.0057093611,37.571151812,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
동대문역.흥인지문,127.0134620695,37.5722800814,종로구,창신1동,서울특별시 종로구 창신1동
동대문(흥인지문),127.0124927764,37.5721671928,종로구,창신2동,서울특별시 종로구 창신2동
동묘앞,127.0184391215,37.5737207156,종로구,숭인2동,서울특별시 종로구 숭인2동
동묘앞,127.0196389758,37.57430372,종로구,숭인2동,서울특별시 종로구 숭인2동
경기상고,126.9694326007,37.5875738987,종로구,청운효자동,서울특별시 종로구 청운효자동
신교동,126.9703409831,37.5833029548,종로구,청운효자동,서울특별시 종로구 청운효자동
경기상고,126.9696701141,37.5871710777,종로구,청운효자동,서울특별시 종로구 청운효자동
경복고교,126.9710437135,37.5851124767,종로구,청운효자동,서울특별시 종로구 청운효자동
청운중학교,126.9725944389,37.5879008533,종로구,청운효자동,서울특별시 종로구 청운효자동
자하문고개.윤동주문학관,126.9671282401,37.5921935787,종로구,청운효자동,서울특별시 종로구 청운효자동
자하문고개.윤동주문학관,126.9671676756,37.5922574065,종로구,청운효자동,서울특별시 종로구 청운효자동
청운중학교,126.9724614507,37.5881286565,종로구,청운효자동,서울특별시 종로구 청운효자동
경복고교,126.9711479623,37.5850459315,종로구,청운효자동,서울특별시 종로구 청운효자동
통인시장종로구보건소,126.9711088601,37.5803317347,종로구,청운효자동,서울특별시 종로구 청운효자동
통인시장종로구보건소,126.971244042,37.5804892941,종로구,청운효자동,서울특별시 종로구 청운효자동
효자동,126.9705347538,37.5830818402,종로구,청운효자동,서울특별시 종로구 청운효자동
사직단.어린이도서관,126.9680206454,37.5751125217,종로구,사직동,서울특별시 종로구 사직동
사직동주민센터,126.971317861,37.5760900645,종로구,사직동,서울특별시 종로구 사직동
경복궁역,126.9722922115,37.5768887748,종로구,사직동,서울특별시 종로구 사직동
경복궁역,126.9721843535,37.5776406417,종로구,사직동,서울특별시 종로구 사직동
경복궁,126.9787204661,37.5756938103,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
KT광화문지사,126.9772022826,37.5724045047,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
국립고궁박물관,126.9739881126,37.5784948969,종로구,청운효자동,서울특별시 종로구 청운효자동
광화문,126.9764106652,37.5700398187,종로구,사직동,서울특별시 종로구 사직동
서울역사박물관.경교장.강북삼성병원,126.9713844203,37.5699306396,종로구,사직동,서울특별시 종로구 사직동
광화문.금호아시아나본관앞,126.9731310593,37.5702090071,종로구,사직동,서울특별시 종로구 사직동
광화문,126.9757675414,37.5702390837,종로구,사직동,서울특별시 종로구 사직동
세종문화회관,126.9766708825,37.5735846442,종로구,사직동,서울특별시 종로구 사직동
서울경찰청.경복궁역,126.9714954531,37.5759010413,종로구,사직동,서울특별시 종로구 사직동
사직단,126.9680704944,37.5749465941,종로구,사직동,서울특별시 종로구 사직동
광화문.광화문빌딩,126.9768398269,37.5696924869,종로구,사직동,서울특별시 종로구 사직동
덕성여중고,126.9819731191,37.5757394332,종로구,삼청동,서울특별시 종로구 삼청동
안국역.서울공예박물관,126.984096286,37.5759711778,종로구,삼청동,서울특별시 종로구 삼청동
국민은행세검정지점,126.960969,37.604688,종로구,부암동,서울특별시 종로구 부암동
세검정초등학교,126.9612835938,37.6024879601,종로구,부암동,서울특별시 종로구 부암동
세검정.상명대,126.9587714965,37.6006650163,종로구,부암동,서울특별시 종로구 부암동
상명대입구.석파랑,126.958688,37.599605,종로구,부암동,서울특별시 종로구 부암동
하림각,126.9618276217,37.5982689981,종로구,부암동,서울특별시 종로구 부암동
자하문터널입구.석파정,126.9637111581,37.5955802677,종로구,부암동,서울특별시 종로구 부암동
부암동주민센터.무계원,126.964027,37.592874,종로구,부암동,서울특별시 종로구 부암동
부암동주민센터.무계원,126.9651309715,37.5927575406,종로구,부암동,서울특별시 종로구 부암동
자하문터널입구.석파정,126.9638097255,37.5955917876,종로구,부암동,서울특별시 종로구 부암동
하림각,126.9622117002,37.5981436329,종로구,부암동,서울특별시 종로구 부암동
상명대입구.세검정교회,126.9592185771,37.5995597419,종로구,부암동,서울특별시 종로구 부암동
세검정.상명대,126.9588889836,37.6006149939,종로구,부암동,서울특별시 종로구 부암동
세검정초등학교,126.961331061,37.6022912367,종로구,부암동,서울특별시 종로구 부암동
국민은행세검정지점,126.9611311347,37.6047041061,종로구,부암동,서울특별시 종로구 부암동
승가사입구,126.9563453023,37.6115873346,종로구,평창동,서울특별시 종로구 평창동
구기동현대빌라,126.956472597,37.6100359327,종로구,평창동,서울특별시 종로구 평창동
구기터널.삼성출판박물관,126.956183962,37.608540394,종로구,평창동,서울특별시 종로구 평창동
구기터널.삼성출판박물관,126.9564398314,37.6083597993,종로구,평창동,서울특별시 종로구 평창동
구기동,126.9585967697,37.6070445065,종로구,평창동,서울특별시 종로구 평창동
구기동,126.9590555591,37.6069542341,종로구,평창동,서울특별시 종로구 평창동
승가사입구,126.9564593194,37.6114399205,종로구,평창동,서울특별시 종로구 평창동
갑을씨티텔앞,126.9635570904,37.6043236614,종로구,평창동,서울특별시 종로구 평창동
평창파출소,126.9660715643,37.6052849029,종로구,평창동,서울특별시 종로구 평창동
평창동주민센터,126.9695657901,37.6066085153,종로구,평창동,서울특별시 종로구 평창동
일성아파트,126.972938181,37.6088011743,종로구,평창동,서울특별시 종로구 평창동
롯데아파트,126.9764903684,37.6103923328,종로구,평창동,서울특별시 종로구 평창동
롯데아파트,126.97608754,37.6100941102,종로구,평창동,서울특별시 종로구 평창동
벽산평창힐스아파트,126.9727676987,37.6082771069,종로구,평창동,서울특별시 종로구 평창동
예능교회,126.9700286792,37.6066269493,종로구,평창동,서울특별시 종로구 평창동
서울예술고등학교.평창동주민센터,126.9675554877,37.6058704536,종로구,평창동,서울특별시 종로구 평창동
화정박물관,126.9647520438,37.6045928919,종로구,평창동,서울특별시 종로구 평창동
강북삼성병원,126.9687255308,37.5680683964,종로구,교남동,서울특별시 종로구 교남동
독립문역.서대문형무소역사관,126.9593699374,37.5731514316,종로구,무악동,서울특별시 종로구 무악동
서대문.서울시교육청,126.9644319566,37.5681995005,종로구,교남동,서울특별시 종로구 교남동
서대문역사거리.적십자병원,126.9684410002,37.567780077,종로구,교남동,서울특별시 종로구 교남동
독립문,126.9614824815,37.571119893,종로구,교남동,서울특별시 종로구 교남동
창덕궁.서울돈화문국악당,126.9886004441,37.5774213234,종로구,가회동,서울특별시 종로구 가회동
서린동.SK서린빌딩,126.9802557033,37.5691427552,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계1가.광교,126.9849078726,37.5686078815,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계2가.수표교,126.99156451,37.5684255774,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계4가.세운교,126.9964924987,37.5688576315,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계5가.광장시장,126.9998214525,37.5693781242,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
원남동,126.9973383362,37.5745325055,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
창덕궁.우리소리박물관,126.9886344578,37.5772989287,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
안국역.인사동,126.9841842323,37.5758656523,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
조계사.종로경찰서,126.9830699963,37.5723608203,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
조계사.종로경찰서,126.9828944772,37.5724880557,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
안국동,126.982783677,37.5746126493,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로5가.효제동.김상옥의거터,127.0021111571,37.5744636711,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
종로5가.효제초등학교,127.0020279531,37.5728818279,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
창덕궁.돈화문국악당,126.991061212,37.5774776278,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로5가,127.0020674817,37.5705560731,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
청계6가.동대문시장,127.0028494203,37.5697520006,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
동대문,127.0085128985,37.5717853606,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
충신동,127.006331,37.574106,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
충신동,127.0062426155,37.5744023584,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
현대그룹빌딩,127.0005178806,37.5759190979,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
방송통신대.이화장,127.0022981851,37.5781239863,종로구,이화동,서울특별시 종로구 이화동
혜화역.마로니에공원,127.0021325403,37.5811068753,종로구,이화동,서울특별시 종로구 이화동
혜화역.서울대병원입구,127.001921073,37.5810621214,종로구,이화동,서울특별시 종로구 이화동
방송통신대.이화장,127.0020798079,37.5781308016,종로구,이화동,서울특별시 종로구 이화동
이화동(이화장),127.0007063654,37.5760580629,종로구,이화동,서울특별시 종로구 이화동
창경궁.서울대학교병원,126.9967378562,37.5788183311,종로구,이화동,서울특별시 종로구 이화동
이화동(이화장),127.0032823109,37.5760347544,종로구,이화동,서울특별시 종로구 이화동
혜화동로터리,127.0008280557,37.5857259848,종로구,혜화동,서울특별시 종로구 혜화동
명륜동2가.성균관대입구,126.9992936097,37.5834067263,종로구,혜화동,서울특별시 종로구 혜화동
혜화역.서울연극센터(장면총리가옥),127.0014345133,37.584037766,종로구,혜화동,서울특별시 종로구 혜화동
혜화역.동성중고(장면총리가옥),127.0015280585,37.5845415827,종로구,혜화동,서울특별시 종로구 혜화동
종로구민회관.창신동두산아파트,127.0155867992,37.5740922328,종로구,창신1동,서울특별시 종로구 창신1동
동묘역앞,127.0156381868,37.5716870314,종로구,창신1동,서울특별시 종로구 창신1동
동묘역앞,127.0157789136,37.5717866616,종로구,숭인2동,서울특별시 종로구 숭인2동
청계2가교차로,126.9878778705,37.5684809008,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
창신3동주민센터,127.0151880645,37.5787743807,종로구,창신3동,서울특별시 종로구 창신3동
숭인1동주민센터.창신역4번출구,127.0152404443,37.5787517073,종로구,창신3동,서울특별시 종로구 창신3동
동묘역.롯데캐슬천지인,127.0156640117,37.5741819196,종로구,창신1동,서울특별시 종로구 창신1동
신설동로터리,127.0229468784,37.5758561421,종로구,숭인2동,서울특별시 종로구 숭인2동
동묘앞,127.017840741,37.5736846482,종로구,숭인1동,서울특별시 종로구 숭인1동
구기동현대빌라,126.9565956763,37.609642432,종로구,평창동,서울특별시 종로구 평창동
광장시장,126.9978384311,37.5695021129,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
혜화경찰서,126.9975710333,37.5725842353,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
서울역사박물관.김구집무실(경교장),126.9721427974,37.5700297892,종로구,사직동,서울특별시 종로구 사직동
청계3가.관수교,126.9937893395,37.5686091615,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계6가.버들다리,127.0080442227,37.5698382937,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
청계7가.맑은내다리,127.0129568654,37.5699186017,종로구,창신1동,서울특별시 종로구 창신1동
청계8가.영도교,127.0182740454,37.5708946343,종로구,창신1동,서울특별시 종로구 창신1동
원남동사거리,126.9982123686,37.5757861716,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
숭인동,127.0203787429,37.5743812645,종로구,숭인2동,서울특별시 종로구 숭인2동
조계사,126.9830466419,37.5727970374,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
세종문화회관,126.9766820992,37.5733428706,종로구,사직동,서울특별시 종로구 사직동
이화동(이화장),127.0029997189,37.5761871952,종로구,이화동,서울특별시 종로구 이화동
상명대정문,126.9550658958,37.6016661222,종로구,부암동,서울특별시 종로구 부암동
이북오도청,126.9558929899,37.6130517492,종로구,평창동,서울특별시 종로구 평창동
상명대입구.세검정교회,126.9597659183,37.5993933923,종로구,부암동,서울특별시 종로구 부암동
상명대입구.석파랑,126.9583524446,37.5997667554,종로구,부암동,서울특별시 종로구 부암동
종로중부새마을금고,127.006501742,37.5723926096,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
신설동로터리.신한은행앞.서울풍물시장,127.0232019754,37.5743885428,종로구,숭인2동,서울특별시 종로구 숭인2동
청계2가.삼일교,126.9872038194,37.5682710519,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
청계8가.황학교,127.0227587436,37.5720242074,종로구,숭인2동,서울특별시 종로구 숭인2동
평창동삼성아파트,126.9784,37.611041,종로구,평창동,서울특별시 종로구 평창동
안국역.인사동,126.9854590464,37.5764424624,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
안국역.서울공예박물관,126.9848481735,37.5763115855,종로구,삼청동,서울특별시 종로구 삼청동
창덕궁,126.9890017091,37.5773032332,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
남인사마당,126.9875496939,37.5713121046,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
평창파출소,126.9668406523,37.6056506192,종로구,평창동,서울특별시 종로구 평창동
삼청공원,126.9816830935,37.5882052194,종로구,삼청동,서울특별시 종로구 삼청동
수성동계곡,126.9642468056,37.582079256,종로구,청운효자동,서울특별시 종로구 청운효자동
명륜3가종점,126.9928619763,37.5909474119,종로구,혜화동,서울특별시 종로구 혜화동
명륜새마을금고,126.9966600117,37.5876636376,종로구,혜화동,서울특별시 종로구 혜화동
서대문3번출구,126.96617073,37.5663869527,종로구,교남동,서울특별시 종로구 교남동
낙산공원,127.0087266593,37.5804315002,종로구,이화동,서울특별시 종로구 이화동
인사미술공간.세탁소,126.9893927673,37.5814087002,종로구,가회동,서울특별시 종로구 가회동
화정박물관,126.9648998631,37.6047771434,종로구,평창동,서울특별시 종로구 평창동
금융연수원,126.9816318175,37.5865972134,종로구,삼청동,서울특별시 종로구 삼청동
박노수미술관,126.9666083377,37.581023839,종로구,청운효자동,서울특별시 종로구 청운효자동
샘미용실,126.9932462126,37.5903199403,종로구,혜화동,서울특별시 종로구 혜화동
서울국제고등학교,126.9972253431,37.5890947727,종로구,혜화동,서울특별시 종로구 혜화동
화정박물관,126.965247735,37.6050270981,종로구,평창동,서울특별시 종로구 평창동
적십자병원후문앞,126.9651081997,37.5674610509,종로구,교남동,서울특별시 종로구 교남동
서울성곽.성대후문,126.9896241881,37.5893682771,종로구,혜화동,서울특별시 종로구 혜화동
빨래터.고희동미술관,126.9889777903,37.5830079819,종로구,가회동,서울특별시 종로구 가회동
세검초등학교,126.9613773877,37.6042163468,종로구,부암동,서울특별시 종로구 부암동
삼청동주민센터,126.9819214379,37.5842622386,종로구,삼청동,서울특별시 종로구 삼청동
통인시장,126.9687475247,37.5804505598,종로구,청운효자동,서울특별시 종로구 청운효자동
양현관,126.9936155639,37.5897963848,종로구,혜화동,서울특별시 종로구 혜화동
국민생활관,126.99888615,37.5898299497,종로구,혜화동,서울특별시 종로구 혜화동
오거리,126.9622896284,37.6070850345,종로구,평창동,서울특별시 종로구 평창동
경희궁자이2.3단지,126.9639580128,37.5687281289,종로구,교남동,서울특별시 종로구 교남동
창신쌍용2단지.한성대후문,127.012764,37.581314,종로구,창신3동,서울특별시 종로구 창신3동
통일부,126.9856443966,37.5875737686,종로구,삼청동,서울특별시 종로구 삼청동
원서고개,126.9878078276,37.5831392865,종로구,가회동,서울특별시 종로구 가회동
종로5가입구.혜화경찰서,126.9976354074,37.5717519731,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
삼청파출소,126.9812526796,37.5818129472,종로구,삼청동,서울특별시 종로구 삼청동
오거리.한옥마을입구,126.969546811,37.5794991106,종로구,청운효자동,서울특별시 종로구 청운효자동
명륜시장.성대후문,126.9952894617,37.5885243498,종로구,혜화동,서울특별시 종로구 혜화동
혜화초등학교,126.999881725,37.5872586093,종로구,혜화동,서울특별시 종로구 혜화동
청련사입구,126.9624033159,37.6080241273,종로구,평창동,서울특별시 종로구 평창동
영천시장,126.9627338788,37.5699374908,종로구,교남동,서울특별시 종로구 교남동
명신초.삼선푸르지오.힐스테이트,127.0145302942,37.5821474738,종로구,창신3동,서울특별시 종로구 창신3동
감사원,126.9853527235,37.586300211,종로구,가회동,서울특별시 종로구 가회동
중앙중고,126.986964643,37.5831301356,종로구,가회동,서울특별시 종로구 가회동
인왕빌딩,126.9576747675,37.6078776053,종로구,평창동,서울특별시 종로구 평창동
종로4가.종묘공원,126.9944654727,37.5705694658,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
국립민속박물관,126.9795529385,37.5792552245,종로구,청운효자동,서울특별시 종로구 청운효자동
광화문새마을금고,126.9711439779,37.579429898,종로구,청운효자동,서울특별시 종로구 청운효자동
새마을금고,126.996533,37.587764,종로구,혜화동,서울특별시 종로구 혜화동
혜화우체국,127.0006520186,37.5860600483,종로구,혜화동,서울특별시 종로구 혜화동
언덕앞,126.9637501759,37.6089778424,종로구,평창동,서울특별시 종로구 평창동
경희궁자이4단지,126.9620022341,37.5706271812,종로구,교남동,서울특별시 종로구 교남동
종로센트레빌후문.e편한세상보문아파트,127.0161804993,37.5818155069,종로구,숭인1동,서울특별시 종로구 숭인1동
사우디대사관앞.경남빌라,126.9850108305,37.5841060522,종로구,가회동,서울특별시 종로구 가회동
안국선원.삼거리,126.9849936691,37.582790982,종로구,가회동,서울특별시 종로구 가회동
구기터널입구,126.9568022595,37.6082474751,종로구,평창동,서울특별시 종로구 평창동
종로3가.1.3.5호선,126.9920672899,37.5710576982,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
경복궁,126.9794156341,37.5769491923,종로구,청운효자동,서울특별시 종로구 청운효자동
소나무집,126.9641242035,37.6113353268,종로구,평창동,서울특별시 종로구 평창동
독립문역3번출구,126.9596864458,37.5728405557,종로구,교남동,서울특별시 종로구 교남동
청룡사.보문파크뷰자이아파트,127.0170513118,37.5800194741,종로구,숭인1동,서울특별시 종로구 숭인1동
북촌한옥마을입구.정세권활동터,126.984979219,37.5815994494,종로구,가회동,서울특별시 종로구 가회동
종로1.2.3.4가동주민센터,126.9910278513,37.5743637018,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
창덕궁,126.9905175979,37.5760697805,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
아름다운실버,126.965434339,37.6120220057,종로구,평창동,서울특별시 종로구 평창동
독립문초등학교,126.9607061207,37.5738598134,종로구,교남동,서울특별시 종로구 교남동
종로센트레빌아파트,127.0156406862,37.5803496894,종로구,숭인1동,서울특별시 종로구 숭인1동
가회동주민센터,126.9849330874,37.5799374011,종로구,가회동,서울특별시 종로구 가회동
구기빌라,126.9579491594,37.6062969015,종로구,평창동,서울특별시 종로구 평창동
원남로터리,126.9973507275,37.576224864,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
보현산신각,126.9657636563,37.6134764117,종로구,평창동,서울특별시 종로구 평창동
천사유치원,126.9618149025,37.5746770486,종로구,교남동,서울특별시 종로구 교남동
쌍용아파트입구.창신역,127.015000669,37.5805106317,종로구,창신3동,서울특별시 종로구 창신3동
아름다운가게.정독도서관,126.9850931533,37.5789193765,종로구,가회동,서울특별시 종로구 가회동
산정빌라,126.9574984945,37.6051527285,종로구,평창동,서울특별시 종로구 평창동
이화사거리,127.0021146635,37.5764712733,종로구,이화동,서울특별시 종로구 이화동
박종화고택입구,126.9676636826,37.6143323789,종로구,평창동,서울특별시 종로구 평창동
무악현대아파트후문,126.9619725305,37.5763082198,종로구,교남동,서울특별시 종로구 교남동
헌법재판소.안국역,126.9857195563,37.5775732679,종로구,가회동,서울특별시 종로구 가회동
청구빌라,126.9569707206,37.6046124743,종로구,평창동,서울특별시 종로구 평창동
서울대어린이병원응급실.갑상선센터,126.9994855913,37.5781545815,종로구,이화동,서울특별시 종로구 이화동
화인빌라,126.968548374,37.6129750944,종로구,평창동,서울특별시 종로구 평창동
넓은마당,126.9628884426,37.5752729661,종로구,교남동,서울특별시 종로구 교남동
창신초등학교,127.0153870046,37.5769031178,종로구,창신3동,서울특별시 종로구 창신3동
수운회관,126.9866594846,37.5751924623,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
상명대후문,126.9573503086,37.6040312016,종로구,부암동,서울특별시 종로구 부암동
힐탑,126.9690414211,37.6116396375,종로구,평창동,서울특별시 종로구 평창동
신학대학교총회본부,126.963443511,37.5739759776,종로구,교남동,서울특별시 종로구 교남동
낙원상가,126.987422783,37.5737257903,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
완성빌라,126.9575212198,37.6034067236,종로구,부암동,서울특별시 종로구 부암동
서울대병원장례식장,126.997425207,37.5805363861,종로구,이화동,서울특별시 종로구 이화동
혜화역1번출구,127.0017605774,37.5834355871,종로구,혜화동,서울특별시 종로구 혜화동
감나무골공원,126.9699424574,37.6124056849,종로구,평창동,서울특별시 종로구 평창동
한국사회과학자료원,126.9640914803,37.5736515486,종로구,사직동,서울특별시 종로구 사직동
동묘역,127.0142449326,37.5726953027,종로구,창신1동,서울특별시 종로구 창신1동
금강제화,126.9875700098,37.5705509581,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
경진빌라,126.9578485124,37.601990957,종로구,부암동,서울특별시 종로구 부암동
성균관대학교앞,126.9992643769,37.5833795256,종로구,혜화동,서울특별시 종로구 혜화동
청와대,126.9737030342,37.5827454492,종로구,청운효자동,서울특별시 종로구 청운효자동
춘추문,126.9798548785,37.5829686732,종로구,청운효자동,서울특별시 종로구 청운효자동
경복궁.국립민속박물관,126.9796247398,37.5795059833,종로구,청운효자동,서울특별시 종로구 청운효자동
EN갤러리,126.9706925648,37.6134476936,종로구,평창동,서울특별시 종로구 평창동
종로문화센터,126.9645715447,37.5746630197,종로구,사직동,서울특별시 종로구 사직동
동대문역.2번출구,127.0117451146,37.5719880517,종로구,창신2동,서울특별시 종로구 창신2동
종각역YMCA,126.9853306315,37.5702769422,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
서교빌라,126.9571666115,37.6020376855,종로구,부암동,서울특별시 종로구 부암동
경복궁역,126.9723959832,37.5770552749,종로구,사직동,서울특별시 종로구 사직동
성대입구,126.9989020621,37.5832326513,종로구,혜화동,서울특별시 종로구 혜화동
무애사,126.9718334824,37.6139007744,종로구,평창동,서울특별시 종로구 평창동
단군성전앞,126.9652997161,37.5755877298,종로구,사직동,서울특별시 종로구 사직동
동대문종합시장,127.0062452076,37.5711646171,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
상명초등학교,126.9566832472,37.6009368253,종로구,부암동,서울특별시 종로구 부암동
법련사,126.9795902866,37.5765892665,종로구,삼청동,서울특별시 종로구 삼청동
광화문새마을금고,126.9710253248,37.5795471405,종로구,청운효자동,서울특별시 종로구 청운효자동
성균관대학교,126.9971586573,37.5850173186,종로구,혜화동,서울특별시 종로구 혜화동
참샘골공원,126.9741218742,37.6146083208,종로구,평창동,서울특별시 종로구 평창동
활터앞,126.9653645968,37.5768524783,종로구,사직동,서울특별시 종로구 사직동
종로5가.3번출구,127.0019716625,37.5714220587,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
인사동들머리.3.1독립선언터,126.9832650777,37.5720296764,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
정독도서관,126.9800442138,37.580217717,종로구,삼청동,서울특별시 종로구 삼청동
오거리.한옥마을입구,126.9697373674,37.5795113176,종로구,청운효자동,서울특별시 종로구 청운효자동
평창공원지킴터입구,126.9757356724,37.6163974196,종로구,평창동,서울특별시 종로구 평창동
창경궁.고궁호텔.메이플레이스호텔,126.9973099621,37.576547748,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
광화문,126.9738307648,37.5701950496,종로구,사직동,서울특별시 종로구 사직동
종로1가,126.9804546746,37.5702649981,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로2가,126.9855773625,37.5700873247,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로3가,126.990753581,37.5704277575,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로3가,126.990982251,37.5702540089,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
종로4가,126.996855916,37.5705663824,종로구,종로1.2.3.4가동,서울특별시 종로구 종로1.2.3.4가동
동대문종합시장종로6가,127.0032037989,37.5709129822,종로구,종로5.6가동,서울특별시 종로구 종로5.6가동
종로도서관,126.9670811749,37.5765433371,종로구,사직동,서울특별시 종로구 사직동
경복궁역,126.9714986593,37.5760815631,종로구,사직동,서울특별시 종로구 사직동
경복궁역,126.9713268171,37.5759086408,종로구,사직동,서울특별시 종로구 사직동
안국역,126.9853059865,37.5765189441,종로구,삼청동,서울특별시 종로구 삼청동
